start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-02-09 11:07:52.380000-06:00,2019-02-09 11:07:56.130000-06:00,0.23529411764705888,850,1050,5,1,0
2019-02-09 11:07:53.380000-06:00,2019-02-09 11:07:55.280000-06:00,0.375,400,550,5,1,0
2019-02-09 11:07:53.380000-06:00,2019-02-09 11:07:56.730000-06:00,0.25,600,750,6,1,0
2019-02-09 11:08:11.080000-06:00,2019-02-09 11:08:14.630000-06:00,0.5,400,600,8,1,0
2019-02-09 11:08:11.080000-06:00,2019-02-09 11:08:14.630000-06:00,0.3999999999999999,500,700,7,1,0
2019-02-09 11:08:11.080000-06:00,2019-02-09 11:08:14.630000-06:00,0.33333333333333326,600,800,6,1,0
2019-02-09 11:08:11.080000-06:00,2019-02-09 11:08:14.630000-06:00,0.5,600,900,6,1,0
2019-02-09 11:08:11.080000-06:00,2019-02-09 11:08:14.630000-06:00,0.1875,800,950,5,1,0
2019-02-09 11:08:11.080000-06:00,2019-02-09 11:08:18.630000-06:00,0.375,800,1100,9,1,0
2019-02-09 11:08:16.780000-06:00,2019-02-09 11:08:21.180000-06:00,0.4285714285714286,700,1000,6,1,0
2019-02-09 11:08:25.430000-06:00,2019-02-09 11:08:29.930000-06:00,0.5555555555555556,450,700,9,0,0
2019-02-09 11:08:25.430000-06:00,2019-02-09 11:08:27.930000-06:00,0.16666666666666674,600,700,5,0,0
2019-02-09 11:08:25.430000-06:00,2019-02-09 11:08:30.330000-06:00,0.5,600,900,8,0,0
2019-02-09 11:08:25.430000-06:00,2019-02-09 11:08:30.330000-06:00,0.3846153846153846,650,900,7,0,0
2019-02-09 11:08:28.080000-06:00,2019-02-09 11:08:30.330000-06:00,0.25,400,500,6,0,0
2019-02-09 11:08:31.630000-06:00,2019-02-09 11:08:39.480000-06:00,0.5,600,900,12,0,0
2019-02-09 11:08:31.630000-06:00,2019-02-09 11:08:39.480000-06:00,0.5384615384615385,650,1000,11,0,0
2019-02-09 11:08:32.530000-06:00,2019-02-09 11:08:38.480000-06:00,0.5555555555555556,450,700,11,0,0
2019-02-09 11:08:32.530000-06:00,2019-02-09 11:08:38.480000-06:00,0.5,500,750,10,0,0
2019-02-09 11:08:32.530000-06:00,2019-02-09 11:08:38.480000-06:00,0.4545454545454546,550,800,10,0,0
2019-02-09 11:08:33.180000-06:00,2019-02-09 11:08:39.480000-06:00,0.46666666666666656,750,1100,8,0,0
2019-02-09 11:08:34.880000-06:00,2019-02-09 11:08:39.480000-06:00,0.5,400,600,10,0,0
2019-02-09 11:08:43.580000-06:00,2019-02-09 11:08:46.180000-06:00,0.33333333333333326,450,600,6,0,0
